6081:6005:a6f4dfe5ec8d4f13b5bb144c91196661,
6081:6005:9b17a489e3684a6ebe2a817bf863e29a,
6081:6005:9798ae9e4d7e498f94161b867ea6c975,
6081:6005:e50d16567aeb446a9287c4d5fce49212,
6081:6005:96b9e8a7263d49379e2fdd26bc0e503b,
6081:6005:5a1b2763c6e54dd1bda8f31e5cd3c3d4,
6081:6005:08fab63d8ad446548117e8c235f7a17d,
6081:6005:829d3e8616a74906b07e424f4c73e648,
6081:6005:63fe7a1797b847219e64fd8fc490b2a6,
6081:6005:189c1592f24544d88f1b953ffe5d94de,
6081:6005:aae40e15ddfc418c9817a329f82927f0,
6081:6005:3c98978020aa4e2ab5949af2224b1c89,
6081:6005:df47962be12445e086c0ab67cc393a9c,
6081:6005:35c33758cbb646c9bc43f9881f77c6d6,
6081:6005:0332840f366a42d1a3cfd991fd7ab2c4,
6081:6005:b884a1d419ec41d894ac2fb815be7d24,
6081:6005:1790243cdeef4887acc8429b4fe1b461,
6081:6005:191cb967c9234b17aa1b8da0eda8ed39,
6081:6005:80c1bebae7a14ae5b47914c5c113b743,
6081:6005:df3b557c939d43ee80d1fd2de18a8118,
6081:6005:5c305ef7d4d640058fb6ee42c6ddf632,
6081:6005:994b7ec152274d8ead65efbe0fc5a4f7,
6081:6005:d42f21f33b874e1c8b6d57704988a01c,
6081:6005:2202c04da65044f8b4b8c49e607d528b,
6081:6005:98784cbb7686461aba1276f9a722c729,
6081:6005:333753146d854ac1b85b9df510999795,
6081:6005:f4f70de12b604517a28171e67f861f34,
6081:6005:40ef02e2421e4c0db664c995f153e716,
6081:6005:e7ce64a7171f4b4b91e7b2ca952dff9a,
6081:6005:0827b78e097d45449afcd2e5b2a8858c,
6081:6005:d0bada9f56174b1aba9a0e9e9a64f2d0,
6081:6005:53260540aaa044d0be5e01649b96906b,
6081:6005:c747794cf8fc42bba512fa109d9ca88b,
6081:6005:2f14059603764474b478604b643a4603,
6081:6005:c77a051696624cd2961680ad1aee9937,
6081:6005:421177ea39c24676b8fd21964c990b67,
6081:6005:81583d7e8cb0420b86013aa7a12eb758,
6081:6005:5c8843d1e2ac4461a9260d5e80c3eac9,
6081:6005:57ba1c60c90b41e59217e2edfd1fd5ab,
6081:6005:abbc10e983504afeb6f3bf18a5d8897c,
6081:6005:3e8a1bf31ea441069eb18aa1c0a03d75,
6081:6005:3b5c69df87c3498d9d80ff848f48cdd0,
6081:6005:823bda3ca0aa4ca1b3f2a485875e5d24,
6081:6005:aefd67839b544cc382705a5728bf4be8,
6081:6005:8278b24aba1e4a8890d2c45243aba543,
6081:6005:7fc6e9cba2dd491bb3c708d00f364a03,
6081:6005:2a98aeba2a3e46828e5bcf24f8b71ca8,
6081:6005:798889abded4419f9b1c93dc8badd687,
6081:6005:7e4d35eaaa3846528cecccba8475299f,
6081:6005:bfed8bca1e6d4a33916a0bf001c5d8c6,
6081:6005:4cd6af8610bf4a3e9a7fdbb500cababb,
6081:6005:2597d575d2c04e9097ee8dede859dcc2,
6081:6005:4d8ef22ea9fe4ce190276166f49a1833,
6081:6005:14989305d27248bfac93afb1a8627b5b,
6081:6005:8ee453902d8048e28c65905ac33061a5,
6081:6005:fe626eb86bff48708a5aa3a6390671a2,
6081:6005:eb2f35a9e05c462f89c552fe8b8fb183,
6081:6005:d790dabbf08f43e5bf92ccf68831ec3f,
6081:6005:fb122f4868694802ab520621a5ee0b05,
6081:6005:f96ecd3cc3074b608644626f9de4c437,
6081:6005:96d3a57b9dd84a4787cbc38de9258884,
6081:6005:6a7e125e441f4dfeb0f5f9608fa40fdc,
6081:6005:34820f391d9e47a484a82e031af44eb0,
6081:6005:a928651907f243799c82469f12fb0dbd,
6081:6005:8ca66b7685ea4d01b5b70f0c67329df3,
6081:6005:5094a3fc76bc424c9f631d7da724c5f3,
6081:6005:81a6ef8269644519b9d921804a0c9a19,
6081:6005:1663f0e0b1364d47b076147310a4830a,
6081:6005:0df365d887d748d6b00a83736c633f72,
6081:6005:8c4ed79fdb184d018b1789c5aee04964,
6081:6005:34439c89007d410897049ec32d391ee9,
6081:6005:18f2c4b7f729487aa26ca56f52533a78,
